student_id_number,ACT_score,hs_gpa_entry,hardship_score
38219,,,0
38220,24,3.52,1
38221,31,4.289,2
38222,27,3.988,3
38223,27,3.796,0
38224,20,3.92,0
38225,22,3.571,0
38226,28,3.962,3
38227,20,3.039,0
38228,20,3.365,3
38229,20,3.365,3
38230,24,3.833,2
38231,26,2.89,0
38232,24,3.331,0
38233,26,3.557,2
38234,28,3.699,2
38235,22,3.835,3
38236,22,3.481,0
38237,18,2.899,0
38238,22,3.364,0
38239,24,3.75,0
38240,20,3.23,1
38241,26,3.374,2
38242,26,3.725,1
38243,29,4.207,0
38244,26,3.703,0
38245,24,3.547,0
38246,27,3.776,1
38247,29,3.096,1
38248,28,4.735,3
38249,22,3.214,3
38250,29,3.366,1
38251,29,3.263,0
38252,29,3.263,0
38253,33,4,0
38254,19,3.474,2
38255,26,4.194,2
38256,26,4.93,1
38257,22,2.994,2
38258,25,4.222,0
38259,25,3.928,3
38260,30,3.9,3
38261,29,3.177,0
38262,25,3.32,0
38263,29,4.64,3
38264,27,3.9,3
38265,26,3.638,0
38266,26,3.863,0
38267,23,3.314,0
38268,19,3.14,3
38269,23,3.515,0
38270,25,3.65,0
38271,22,3.021,0
38272,21,3.381,0
38273,20,3.67,2
38274,21,2.842,0
38275,23,3.4,0
38276,,,3
38277,18,3.458,1
38278,,,0
38279,,2.602,0
38280,,,0
38281,,,0
38282,,1.756,3
38283,,,0
38284,25,3.503,0
38285,,2.578,0
38286,22,3.154,2
38287,,,0
38288,,,0
38289,,,3
38290,,3.858,0
38291,26,3.442,0
38292,,1.932,0
38293,,,0
38294,,,0
38295,,,0
38296,,,0
38297,,,0
38298,18,3.098,0
38299,16,1.869,0
38300,,,0
38301,,,0
38302,,,0
38303,,3.252,3
38304,,,0
38305,25,,0
38306,,,0
38307,,,0
38308,,,0
38309,,2.068,3
38310,,,0
38311,,,0
38312,,,0
38313,,,0
38314,,,0
38315,,2.675,3
38316,,1.839,0
38317,,,0
38318,23,3.624,0
38319,,1.514,0
38320,20,3.664,1
38321,,,0
38322,29,3.503,0
38323,,,0
38324,31,4.51,0
38325,28,4.222,0
38326,,,0
38327,18,3.114,0
38328,,,2
38329,28,3.714,0
38330,24,3.343,0
38331,,,0
38332,25,3.19,3
38333,18,2.896,2
38334,22,3.188,3
38335,28,3.748,2
38336,,,0
38337,26,3.403,0
38338,23,3.68,3
38339,,2.27,0
38340,18,2.51,0
38341,21,2.657,1
38342,15,2.698,3
38343,,,0
38344,20,3.056,2
38345,18,2.705,1
38346,,2.926,0
38347,,,0
38348,,,0
38349,23,3.53,3
38350,18,2.94,2
38351,26,3.711,0
38352,,,0
38353,,,0
38354,,,0
38355,22,3.619,0
38356,21,2.866,0
38357,,,0
38358,22,3.162,0
38359,19,2.37,0
38360,21,3.172,3
38361,,,0
38362,15,2.4,0
38363,,,0
38364,23,2.909,1
38365,,,0
38366,28,3.724,0
38367,15,3.17,0
38368,14,2.203,0
38369,,,0
38370,,,0
38371,,,0
38372,,,0
38373,,2.076,0
38374,20,2.855,0
38375,,,0
38376,16,2.477,0
38377,16,2.477,0
38378,26,3.435,0
38379,26,2.747,0
38380,23,3.678,1
38381,,,0
38382,20,3.354,1
38383,23,,1
38384,,,0
38385,,2.396,0
38386,18,2.975,3
38387,27,3.94,0
38388,,,0
38389,26,4.305,0
38390,26,3.58,0
38391,21,3.554,0
38392,24,3.583,0
38393,,,0
38394,,,0
38395,17,3.274,0
38396,20,2.696,0
38397,24,3.947,0
38398,20,3.357,3
38399,24,3.881,0
38400,18,3.66,0
38401,,,0
38402,,3.277,2
38403,25,3.764,1
38404,,,0
38405,,,0
38406,,,0
38407,20,3.44,1
38408,23,3.46,3
38409,,,0
38410,,,0
38411,,,0
38412,34,3.921,0
38413,,,0
38414,24,3.759,0
38415,23,3.623,0
38416,,,0
38417,20,3.034,2
38418,18,2.144,3
38419,,,0
38420,26,4.03,2
38421,,3.2,0
38422,26,2.111,1
38423,,2.329,3
38424,24,3.25,3
38425,18,1.303,3
38426,,,0
38427,24,,3
38428,18,2.929,3
38429,22,3.204,3
38430,26,3.583,2
38431,32,4.051,0
38432,,,0
38433,19,3.216,3
38434,24,3.134,0
38435,27,3.345,0
38436,,1.517,1
38437,26,3.231,0
38438,34,3.802,0
38439,25,3.503,0
38440,,,0
38441,30,3.425,0
38442,,,0
38443,17,3.038,1
38444,24,3.314,1
38445,25,3.369,3
38446,26,3.598,2
38447,21,3.909,0
38448,27,3.5,0
38449,26,3.755,0
38450,23,3.366,0
38451,27,3.79,0
38452,23,3.289,0
38453,24,3.033,1
38454,25,3.963,0
38455,20,2.989,0
38456,27,3.95,1
38457,21,3.959,3
38458,20,3.131,0
38459,30,4,0
38460,23,3.342,0
38461,22,2.899,1
38462,21,4.292,0
38463,,2.103,0
38464,19,2.698,0
38465,29,4.113,0
38466,19,2.757,1
38467,22,3.904,3
38468,,3.388,0
38469,26,3.121,1
38470,24,3.715,2
38471,27,3.567,1
38472,19,3.704,3
38473,21,3.2,0
38474,21,3.518,3
38475,21,3.54,1
38476,17,1.752,0
38477,23,3.501,1
38478,31,4.303,0
38479,22,3.008,0
38480,22,3.371,1
38481,22,3.653,1
38482,23,3.689,3
38483,,,0
38484,33,3.461,0
38485,22,3.062,0
38486,31,4.415,0
38487,18,2.985,0
38488,18,3.149,2
38489,20,3,3
38490,18,3.697,0
38491,,,0
38492,20,2.772,1
38493,25,3.36,2
38494,20,3.353,1
38495,27,3.879,0
38496,24,3.726,0
38497,,,0
38498,26,3.854,0
38499,23,3.171,0
38500,22,4.03,0
38501,,3.28,3
38502,31,3.96,2
38503,30,3.843,0
38504,,,0
38505,23,3.37,2
38506,,,3
38507,,,0
38508,,,0
38509,,,0
38510,,,0
38511,,,0
38512,,,0
38513,25,3.663,0
38514,,,3
38515,,,0
38516,,,0
38517,,2.283,2
38518,21,3.105,3
38519,17,2.958,0
38520,,,0
38521,,2.103,0
38522,,,0
38523,,2.19,0
38524,23,,3
38525,,,0
38526,22,3.072,0
38527,,,3
38528,,,0
38529,,,0
38530,,,0
38531,21,,0
38532,,,0
38533,,,0
38534,,2.156,3
38535,,,0
38536,,3.475,3
38537,,3.6,3
38538,,,3
38539,,,0
38540,,,0
38541,18,2.881,1
38542,24,,0
38543,,,0
38544,,1.068,0
38545,,,0
38546,,,0
38547,,,0
38548,,,0
38549,,2.85,0
38550,,,0
38551,18,3.122,0
38552,,,0
38553,,3.244,0
38554,,3.244,0
38555,,,0
38556,,2.752,3
38557,19,2.882,0
38558,,,0
38559,,,0
38560,,,0
38561,,,0
38562,18,2.435,0
38563,,2.465,0
38564,,,0
38565,,3.64,0
38566,,,0
38567,,,0
38568,20,2.769,3
38569,12,2.7,3
38570,,,0
38571,24,3.441,3
38572,,,0
38573,,,0
38574,29,2.813,2
38575,19,3.7,0
38576,,,0
38577,,,0
38578,22,3.25,0
38579,28,3.91,0
38580,,,0
38581,,,0
38582,,,0
38583,,,0
38584,,,0
38585,13,2.485,3
38586,,,0
38587,,,0
38588,17,2.812,2
38589,27,3.171,3
38590,,,0
38591,,2.45,3
38592,18,3.06,3
38593,19,3.327,2
38594,23,4.382,0
38595,19,2.73,2
38596,,3.59,0
38597,20,3.717,3
38598,,3.942,3
38599,19,3.108,2
38600,,2.79,3
38601,,,0
38602,22,2.915,0
38603,21,3.48,0
38604,20,3.01,3
38605,,,0
38606,20,3.882,3
38607,23,3.194,0
38608,,,0
38609,,,0
38610,,,0
38611,,,0
38612,27,3.57,3
38613,,,0
38614,,,0
38615,28,3.173,2
38616,25,3.555,3
38617,24,3.575,1
38618,,,0
38619,22,2.838,0
38620,24,4.4,3
38621,,,0
38622,16,2.4,0
38623,20,3.541,1
38624,,,0
38625,29,3.966,0
38626,23,3.36,0
38627,,3.02,0
38628,16,2.575,0
38629,,3.415,0
38630,,3.05,2
38631,27,3.63,0
38632,29,3.609,0
38633,24,3.614,0
38634,26,3.519,0
38635,23,3.798,0
38636,27,3.264,0
38637,22,3.721,0
38638,18,2.01,3
38639,28,3.047,2
38640,,,0
38641,,,0
38642,36,3.849,0
38643,36,3.849,0
38644,16,3.014,1
38645,23,3.619,3
38646,27,3.807,0
38647,24,4.196,0
38648,,,0
38649,22,3.374,3
38650,24,3.523,1
38651,,3.42,3
38652,28,3.797,3
38653,,3.07,0
38654,22,3.42,3
38655,34,4.335,0
38656,,2.488,0
38657,20,3.814,1
38658,,,0
38659,25,4,1
38660,25,4,1
38661,,2.77,0
38662,,,0
38663,,,1
38664,,,0
38665,22,3.426,1
38666,,,3
38667,,,0
38668,,,0
38669,23,3.298,0
38670,,,0
38671,29,3.111,3
38672,21,2.947,2
38673,33,3.934,1
38674,22,2.834,0
38675,31,3.56,2
38676,26,3.73,0
38677,17,3.295,0
38678,20,3.159,0
38679,24,3.383,2
38680,26,3.861,1
38681,20,2.77,0
38682,24,3.45,1
38683,22,2.919,3
38684,25,3.705,3
38685,23,3.096,0
38686,20,3.575,0
38687,17,3.258,3
38688,24,4.05,0
38689,24,4.178,1
38690,25,3.643,1
38691,30,3.816,0
38692,27,3.852,0
38693,19,2.775,0
38694,22,3.627,0
38695,24,3.086,0
38696,29,3.999,1
38697,29,3.444,0
38698,23,3.29,0
38699,24,4.138,0
38700,21,3.92,2
38701,23,3.056,2
38702,26,3.597,3
38703,22,3.363,0
38704,21,3.971,1
38705,24,3.756,3
38706,26,4.053,0
38707,19,3.044,0
38708,25,3.828,3
38709,26,3.58,3
38710,24,3.757,0
38711,24,3.11,0
38712,25,3.76,0
38713,25,3.872,0
38714,25,3.872,0
38715,33,3.897,3
38716,24,3.766,1
38717,19,3.545,1
38718,27,3.865,3
38719,28,3.76,0
38720,22,3.829,1
38721,23,3.951,3
38722,32,4,1
38723,25,3.428,3
38724,27,3.239,0
38725,21,3.299,3
38726,23,3.933,2
38727,20,3.362,0
38728,23,3.66,2
38729,27,4.137,0
38730,27,3.795,0
38731,25,3.47,0
38732,,,0
38733,,,0
38734,,,0
38735,,,0
38736,,2.224,3
38737,,,0
38738,,2.894,3
38739,,,0
38740,,,0
38741,,,0
38742,,,0
38743,,,1
38744,,,3
38745,,,0
38746,,,0
38747,,,0
38748,,,0
38749,,2.56,0
38750,,,0
38751,,2.99,3
38752,,,0
38753,,,0
38754,19,2.971,0
38755,,3.802,0
38756,,,0
38757,16,2.25,0
38758,,1.488,3
38759,,,0
38760,,,0
38761,,2.29,0
38762,,,0
38763,,,0
38764,19,2.8,3
38765,16,2.013,1
38766,,,0
38767,,,0
38768,,1.498,0
38769,,,2
38770,,2.938,0
38771,16,1.815,0
38772,,2.604,0
38773,,,0
38774,,2.974,0
38775,,,0
38776,15,2.68,0
38777,,,0
38778,24,2.569,3
38779,,,0
38780,19,2.022,3
38781,,,0
38782,,2.255,0
38783,,,0
38784,,,1
38785,,,0
38786,,,0
38787,,2.518,1
38788,21,2.769,3
38789,21,2.769,3
38790,17,3.055,1
38791,26,3.724,3
38792,,,0
38793,25,3.019,3
38794,17,2.89,3
38795,,3.692,0
38796,24,3.888,1
38797,,1.901,0
38798,,,0
38799,,,1
38800,,,0
38801,21,2.391,0
38802,,,0
38803,,3.92,0
38804,,,0
38805,,,0
38806,21,3.193,2
38807,,,3
38808,11,2.598,0
38809,,2.509,0
38810,,,0
38811,,,2
38812,,2.569,0
38813,23,3.561,0
38814,21,3.846,1
38815,19,2.792,2
38816,28,3.55,0
38817,28,3.572,0
38818,,,0
38819,,,0
38820,,2.551,2
38821,,,0
38822,25,3.151,0
38823,,,0
38824,,,0
38825,,,0
38826,22,2.126,0
38827,,,0
38828,22,3.161,0
38829,19,2.774,3
38830,16,3.241,0
38831,,,0
38832,,,0
38833,20,3.21,1
38834,,2.764,2
38835,,,0
38836,30,3.912,2
38837,,2.22,3
38838,25,4.148,0
38839,16,2.489,1
38840,,2.94,1
38841,,,0
38842,,,0
38843,,,3
38844,20,2.522,3
38845,19,3.295,3
38846,23,4.129,1
38847,24,3.319,3
38848,24,3.319,3
38849,23,3.645,0
38850,,2.484,1
38851,19,3.147,0
38852,,,0
38853,,,0
38854,19,3.019,0
38855,,,0
38856,,,0
38857,20,2.516,3
38858,21,3.447,0
38859,21,3.577,2
38860,,,2
38861,,,0
38862,,,0
38863,,1.955,0
38864,23,3.427,3
38865,21,2.751,2
38866,,,0
38867,,,1
38868,,,0
38869,26,3.452,0
38870,24,4.14,2
38871,26,3.149,0
38872,,,0
38873,25,4.063,1
38874,23,3.84,0
38875,29,3.398,0
38876,29,3.398,0
38877,,3.826,0
38878,24,3.348,2
38879,20,2.987,1
38880,,2.923,0
38881,27,3.97,0
38882,22,4.314,1
38883,26,2.95,1
38884,27,3.975,0
38885,23,3.865,1
38886,,2.93,1
38887,25,3.973,0
38888,25,4.262,0
38889,,,0
38890,23,3.13,0
38891,28,3.712,1
38892,20,3.48,3
38893,22,3.838,2
38894,,2.54,3
38895,20,3.367,3
38896,25,3.623,1
38897,,,0
38898,,,1
38899,28,2.272,0
38900,25,3.444,1
38901,17,2.763,0
38902,,,0
38903,20,4,0
38904,,,0
38905,,,0
38906,22,3.73,1
38907,,,0
38908,22,3.1,0
38909,31,4.157,0
38910,23,3.453,3
38911,23,3.854,1
38912,33,4.596,1
38913,22,3.608,1
38914,25,3.4,0
38915,21,3.611,0
38916,25,4.42,0
38917,19,3.303,0
38918,27,4.983,0
38919,26,3.292,0
38920,20,3.48,1
38921,28,3.38,0
38922,18,2.552,2
38923,30,3.469,2
38924,24,3.238,0
38925,21,3.679,0
38926,28,3.983,3
38927,27,3.606,0
38928,26,4.227,0
38929,25,3.188,0
38930,21,3.324,3
38931,30,3.189,3
38932,20,2.848,0
38933,24,3.68,0
38934,21,3.704,0
38935,32,4.078,0
38936,31,3.592,1
38937,24,3.53,2
38938,,,0
38939,24,4.24,1
38940,22,3.802,1
38941,21,3.156,3
38942,25,3.45,3
38943,23,3.666,0
38944,28,4.028,1
38945,24,3.95,3
38946,23,3.535,0
38947,25,3.758,2
38948,29,3.822,0
38949,25,3.59,1
38950,17,3.194,0
38951,18,3.708,0
38952,,,0
38953,17,3.616,0
38954,18,3.034,0
38955,24,3.981,1
38956,,,0
38957,27,3.294,0
38958,23,3.276,0
38959,24,3.337,3
38960,24,3.48,0
38961,25,3.128,0
38962,22,3.368,1
38963,23,3.562,1
38964,25,3.911,0
38965,23,3.661,0
38966,31,4.14,0
38967,,,0
38968,,,0
38969,,,0
38970,,,0
38971,,3.022,0
38972,,,0
38973,,,0
38974,,,0
38975,,,3
38976,,,0
38977,,,0
38978,,,0
38979,,,0
38980,28,2.853,0
38981,,,0
38982,19,4,3
38983,,,0
38984,,,0
38985,,,0
38986,,,0
38987,22,2.618,0
38988,21,2.084,0
38989,,,0
38990,,,0
38991,,,0
38992,,,3
38993,,,0
38994,,,0
38995,,,0
38996,,,0
38997,,2.2,3
38998,,,0
38999,,,0
39000,19,2.576,3
39001,,,0
39002,,,0
39003,,,0
39004,,,0
39005,,,0
39006,,,0
39007,,,1
39008,,1.577,3
39009,,,0
39010,,,0
39011,,2.88,3
39012,,,0
39013,,1.787,0
39014,,,0
39015,,,0
39016,,,0
39017,,2.678,3
39018,28,,0
39019,,3.22,0
39020,15,1.461,0
39021,,3.9,0
39022,,,0
39023,,2.1,0
39024,21,3.583,0
39025,21,3.583,0
39026,,,0
39027,,,0
39028,16,3.638,0
39029,,,2
39030,20,3.663,0
39031,,,0
39032,24,3.56,0
39033,,,0
39034,,,0
39035,25,3.43,3
39036,26,3.941,0
39037,31,4.088,2
39038,23,3.415,3
39039,,,0
39040,33,4.623,0
39041,19,3.028,1
39042,17,2.522,3
39043,,3.065,3
39044,26,2.77,3
39045,21,3.682,0
39046,23,3.921,0
39047,26,3.08,0
39048,26,3.08,0
39049,,,0
39050,,,0
39051,,,0
39052,22,3.6,1
39053,,,3
39054,25,3.236,1
39055,,,2
39056,,,2
39057,,,0
39058,22,4.204,3
39059,22,4.204,3
39060,16,2.76,0
39061,,,0
39062,22,2.88,0
39063,,,0
39064,18,3.232,2
39065,,,0
39066,21,3.28,0
39067,23,3.178,0
39068,28,4,2
39069,,,0
39070,,,0
39071,20,2.977,2
39072,,,0
39073,,,0
39074,22,2.687,3
39075,32,4.563,0
39076,,,0
39077,,,0
39078,,,0
39079,23,3.887,0
39080,24,2.724,0
39081,,,0
39082,23,3.283,0
39083,,,0
39084,,,0
39085,,,0
39086,16,2.37,3
39087,30,3.395,2
39088,,,0
39089,15,2.24,3
39090,21,3.14,1
39091,19,3.452,0
39092,19,3.252,3
39093,27,3.5,2
39094,21,3.265,0
39095,,,0
39096,33,4,0
39097,,2.984,3
39098,23,3.333,0
39099,25,3.772,3
39100,20,2.841,0
39101,22,3.63,2
39102,25,3.684,0
39103,,,0
39104,,,0
39105,18,2.298,0
39106,,,0
39107,,,0
39108,,4,0
39109,,,1
39110,21,3.78,1
39111,,,0
39112,,,0
39113,,,0
39114,23,3.033,0
39115,,,0
39116,,,2
39117,,,0
39118,,,3
39119,,,0
39120,,,3
39121,,4.437,1
39122,,,0
39123,22,3.73,0
39124,,,0
39125,,,3
39126,,,0
39127,,3.487,0
39128,,,0
39129,,,0
39130,,2.166,3
39131,27,3.951,0
39132,,,0
39133,,,0
39134,31,4.424,3
39135,26,4,0
39136,,,0
39137,,,0
39138,17,3.391,0
39139,17,3.391,0
39140,29,4.142,0
39141,17,2.472,1
39142,,,0
39143,,,0
39144,21,3.83,1
39145,24,3.686,0
39146,24,3.686,0
39147,23,3.738,0
39148,25,3.027,0
39149,26,3.65,3
39150,25,3.556,0
39151,21,3.591,0
39152,30,3.509,1
39153,28,3.576,2
39154,29,3.759,2
39155,29,4.223,0
39156,16,2.784,1
39157,22,3.655,0
39158,23,3.275,0
39159,27,4,3
39160,26,3.706,1
39161,24,3.565,0
39162,27,3.76,0
39163,28,4.854,1
39164,28,4,2
39165,24,3.378,1
39166,23,3.185,0
39167,25,3.633,1
39168,21,3.614,1
39169,25,3.95,0
39170,,,0
39171,25,3.658,1
39172,23,3.629,0
39173,20,2.944,0
39174,22,3.509,3
39175,21,3.35,0
39176,18,2.691,3
39177,24,3.343,0
39178,26,2.84,0
39179,21,2.931,0
39180,26,3.266,3
39181,25,4.013,0
39182,18,3.366,3
39183,23,3.345,0
39184,15,3.716,0
39185,23,3.364,0
39186,29,3.308,2
39187,23,3.76,3
39188,27,4.255,2
39189,21,3.677,0
39190,18,3.2,1
39191,23,3.276,0
39192,21,3.282,2
39193,27,4.111,0
39194,28,3.366,0
39195,29,3.837,0
39196,26,3.63,1
39197,21,3.297,0
39198,20,3.997,1
39199,31,4.406,0
39200,21,3.059,1
39201,19,3.067,3
39202,24,4,0
39203,20,3.395,3
39204,27,4.573,3
39205,14,2.7,0
39206,26,3.59,0
39207,20,3.285,1
39208,,,0
39209,,2.509,0
39210,24,3.464,1
39211,,,0
39212,,,0
39213,,,0
39214,21,3.036,2
39215,,,0
39216,,2.9,0
39217,,1.519,3
39218,,3.28,0
39219,,,0
39220,14,2.791,0
39221,,,0
39222,,,1
39223,,,0
39224,,,0
39225,,,0
39226,21,3.554,3
39227,,,0
39228,,2.167,0
39229,,,3
39230,13,3.298,0
39231,,,3
39232,,,0
39233,18,3.168,3
39234,21,,3
39235,,,0
39236,,,0
39237,,,0
39238,,3.166,0
39239,16,2.977,1
39240,,,0
39241,,,0
39242,,3.392,0
39243,,2.25,0
39244,,,0
39245,,,0
39246,,,0
39247,,,0
39248,,3.545,0
39249,,,0
39250,,,0
39251,,,0
39252,,,0
39253,22,3.722,1
39254,,,0
39255,16,3.24,2
39256,19,3.716,0
39257,19,3.716,0
39258,,,0
39259,,,0
39260,,,2
39261,,,0
39262,16,,0
39263,,,0
39264,19,2.233,0
39265,,,0
39266,,,0
39267,,,0
39268,14,,0
39269,,,0
39270,,,3
39271,,3.29,0
39272,27,,2
39273,27,2.76,1
39274,26,2.489,0
39275,20,3.56,1
39276,,,0
39277,,,1
39278,,,0
39279,,,0
39280,,,0
39281,30,3.959,3
39282,,,0
39283,,,2
39284,25,3.887,1
39285,25,3.887,1
39286,23,3.016,1
39287,27,,0
39288,21,2.96,0
39289,18,3.39,0
39290,29,3.334,0
39291,26,3.677,1
39292,23,2.872,0
39293,,,0
39294,16,2.682,0
39295,24,3.41,0
39296,16,2.491,1
39297,21,3.09,1
39298,,,0
39299,23,3.049,0
39300,,,0
39301,20,2.8,3
39302,,,0
39303,17,2.359,0
39304,25,3.94,0
39305,24,3.947,0
39306,24,3.947,0
39307,23,4.026,0
39308,24,2.944,0
39309,19,2.79,0
39310,19,2.79,0
39311,,,0
39312,22,2.835,2
39313,25,3.398,0
39314,24,3.822,1
39315,,,0
39316,,,0
39317,20,3.691,0
39318,,,0
39319,,,0
39320,,,0
39321,,,0
39322,,,0
39323,19,3.04,1
39324,,,0
39325,,,0
39326,23,3.873,2
39327,24,3.71,2
39328,,,2
39329,,,0
39330,24,4.12,0
39331,25,3.725,0
39332,,,0
39333,17,3.163,1
39334,17,3.163,1
39335,,,0
39336,,3.576,0
39337,19,3.044,3
39338,33,4.228,1
39339,23,3.575,0
39340,26,3.701,0
39341,,,0
39342,26,3.242,0
39343,,,0
39344,29,4.369,0
39345,26,3.783,3
39346,25,3.7,3
39347,27,2.965,0
39348,,,0
39349,29,3.636,1
39350,,,0
39351,,,0
39352,,,3
39353,,,0
39354,,,0
39355,21,3.541,1
39356,,,0
39357,,,0
39358,22,3.298,1
39359,22,3.272,3
39360,,,0
39361,,,0
39362,28,4,0
39363,19,3.346,1
39364,22,3.64,0
39365,,1.63,1
39366,,,0
39367,,,0
39368,,,0
39369,,,0
39370,21,3.769,3
39371,,,0
39372,,,0
39373,,,0
39374,16,2.454,0
39375,18,3.803,3
39376,23,3.371,3
39377,,,0
39378,,2.924,0
39379,22,3.7,1
39380,24,,0
39381,21,3.971,0
39382,,,3
39383,28,3.36,0
39384,17,,0
39385,18,3.498,0
39386,20,3.085,0
39387,24,3.324,3
39388,24,3.624,0
39389,30,3.929,1
39390,14,3.206,0
39391,24,3.437,0
39392,24,3.437,0
39393,23,2.72,0
39394,21,3.004,0
39395,20,3.266,3
39396,20,4.02,3
39397,23,3.946,3
39398,17,2.727,1
39399,26,3.614,0
39400,20,3.273,3
39401,24,3.37,3
39402,25,3.237,0
39403,21,3.589,0
39404,25,3.415,1
39405,20,3.795,1
39406,26,3.662,3
39407,24,4.207,3
39408,22,3.591,1
39409,32,3.402,0
39410,21,4.315,3
39411,25,3.65,0
39412,24,3.673,0
39413,24,3.355,0
39414,19,3.063,0
39415,20,3.1,0
39416,27,3.902,0
39417,33,4.555,2
39418,21,3.303,1
39419,24,3.945,0
39420,24,3.16,1
39421,21,3.5,0
39422,21,2.833,0
39423,19,3.102,3
39424,21,3.473,2
39425,23,3.259,0
39426,24,4.89,3
39427,29,4.39,1
39428,26,3.897,0
39429,21,3.443,2
39430,28,4.036,0
39431,22,3.803,1
39432,24,4.003,0
39433,22,3.701,0
39434,18,3.308,0
39435,22,4.894,1
39436,28,3.617,0
39437,22,3.372,1
39438,23,3.07,0
39439,25,3.98,3
39440,21,3.32,0
39441,26,3.583,2
39442,,,0
39443,15,1.657,0
39444,17,3.38,3
39445,21,3.404,0
39446,,,0
39447,,,0
39448,,,0
39449,,,0
39450,,,0
39451,23,2.742,0
39452,22,3.587,3
39453,,,0
39454,,,0
39455,,,0
39456,,,0
39457,,,0
39458,17,,3
39459,22,4.043,0
39460,,,0
39461,,2.01,0
39462,17,2.362,2
39463,,,0
39464,,2.95,0
39465,,,3
39466,,,3
39467,,,3
39468,20,3.047,3
39469,,,0
39470,,,0
39471,,,0
39472,27,3.86,0
39473,,,0
39474,15,2.135,0
39475,,3.303,3
39476,21,3.177,2
39477,,,0
39478,26,3.219,0
39479,19,3.324,1
39480,,,0
39481,,,0
39482,21,2.875,3
39483,20,3.163,3
39484,,,0
39485,20,,0
39486,,,0
39487,,,0
39488,22,,0
39489,20,3.52,3
39490,21,3.183,2
39491,21,3.183,2
39492,23,3.422,2
39493,,,0
39494,,,1
39495,,,0
39496,16,2.461,0
39497,,3.7,0
39498,,,0
39499,19,,0
39500,,1.79,3
39501,,,0
39502,,,0
39503,19,3.255,0
39504,,,0
39505,,,0
39506,,,3
39507,15,2.468,0
39508,,,0
39509,,,0
39510,24,3.241,3
39511,16,2.813,0
39512,,,0
39513,,,0
39514,,,0
39515,,,0
39516,,,0
39517,22,3.764,2
39518,,2.061,0
39519,,,0
39520,,2.029,0
39521,13,2.876,0
39522,,,0
39523,,,0
39524,,,0
39525,29,3.016,2
39526,22,2.847,1
39527,20,3.409,3
39528,,2.585,0
39529,24,2.983,2
39530,25,3.273,0
39531,,,0
39532,16,1.881,3
39533,25,3.557,1
39534,,,3
39535,,,0
39536,18,2.73,1
39537,13,3.292,0
39538,19,3.07,0
39539,17,3.404,1
39540,,,0
39541,,,0
39542,,3.167,3
39543,,3.167,3
39544,27,,0
39545,22,3.36,0
39546,18,3.607,2
39547,23,2.97,2
39548,,,0
39549,24,,0
39550,,3.02,1
39551,,1.937,0
39552,18,3.912,0
39553,18,3.912,0
39554,,,0
39555,,,0
39556,,,0
39557,,,0
39558,,,0
39559,,,3
39560,,2.818,0
39561,,,0
39562,,,0
39563,22,3.585,3
39564,,,0
39565,32,4.177,0
39566,19,2.143,2
39567,,,0
39568,,2.54,3
39569,23,3.295,2
39570,23,3.295,2
39571,31,4.001,0
39572,,,0
39573,,3.232,0
39574,24,3.9,3
39575,20,2.457,1
39576,23,3.738,0
39577,,,0
39578,,,0
39579,,2.25,3
39580,,,0
39581,,,0
39582,,,0
39583,,4,0
39584,,,0
39585,,,3
39586,,,3
39587,,,0
39588,22,3.629,1
39589,,,0
39590,,,0
39591,,,0
39592,,,0
39593,20,3.01,1
39594,,,0
39595,,,0
39596,,,0
39597,,,2
39598,,,0
39599,25,3.614,3
39600,,,3
39601,,,0
39602,,,0
39603,,,2
39604,,,0
39605,,,0
39606,,,0
39607,,,0
39608,,,0
39609,,,0
39610,,,0
39611,,,0
39612,,,0
39613,26,,1
39614,,3.2,2
39615,21,3.726,1
39616,12,2.927,3
39617,30,3.835,2
39618,,,0
39619,32,3.149,0
39620,31,4.372,0
39621,25,3.725,0
39622,20,3.456,2
39623,24,3.334,0
39624,29,4.088,1
39625,27,3.439,3
39626,25,3.93,0
39627,30,2.987,3
39628,28,3.571,0
39629,24,2.948,0
39630,22,4.17,0
39631,22,3.189,1
39632,29,4.431,1
39633,22,3.6,3
39634,24,2.9,1
39635,26,3.02,0
39636,21,3.805,1
39637,22,3.685,0
39638,22,3.685,0
39639,20,3.227,0
39640,31,3.969,0
39641,25,3.579,3
39642,23,3.675,1
39643,21,3.05,1
39644,22,3.927,1
39645,24,3.32,0
39646,25,3.249,0
39647,31,2.85,0
39648,18,3.219,2
39649,24,4.038,0
39650,25,3.93,0
39651,22,3.983,0
39652,17,2.964,3
39653,21,3.25,0
39654,24,3.341,0
39655,,,0
39656,,2.69,3
39657,25,3.721,3
39658,25,3.826,0
39659,22,2.893,0
39660,15,2.972,2
39661,29,4.187,0
39662,,,0
39663,24,4.37,3
39664,20,3.025,1
39665,,,1
39666,26,3.179,0
39667,23,3.319,3
39668,22,3.721,0
39669,23,3.608,0
39670,32,3.672,1
39671,24,3.63,0
39672,22,4.103,0
39673,21,3.324,0
39674,25,3.927,0
39675,29,3.95,0
39676,30,3.904,0
39677,26,3.667,3
39678,25,2.431,2
39679,,1.982,0
39680,,,0
39681,,,0
39682,,,3
39683,,,0
39684,,,0
39685,,,0
39686,17,3.52,3
39687,,,0
39688,16,3,0
39689,,,0
39690,,,0
39691,,,0
39692,,,1
39693,,,0
39694,,,0
39695,,1.632,2
39696,,,0
